python,java,ml,sql,web_dev,interest,cgpa,projects,career
0,0,0,1,1,1,9.27,6,Frontend Developer
1,1,0,0,0,1,7.86,6,Backend Developer
0,1,1,1,1,3,8.4,3,Full Stack Developer
1,0,0,1,0,3,9.4,6,Cyber Security Analyst
1,1,0,1,1,0,8.78,2,Full Stack Developer
1,1,0,0,1,0,8.27,6,Full Stack Developer
1,0,1,0,0,2,6.82,4,Machine Learning Engineer
0,1,0,0,1,2,6.95,2,Full Stack Developer
1,0,1,0,1,0,8.81,4,Full Stack Developer
0,1,1,0,0,1,9.06,4,Backend Developer
1,0,1,1,0,1,9.0,5,AI Engineer
0,1,0,1,1,0,8.81,1,Full Stack Developer
0,1,0,1,0,1,7.47,1,Backend Developer
0,1,0,1,0,3,7.78,2,Backend Developer
0,1,1,1,1,2,8.52,1,Full Stack Developer
1,1,0,1,1,3,7.32,1,Full Stack Developer
1,0,0,1,1,2,8.46,1,Full Stack Developer
0,0,0,0,1,2,8.6,6,Frontend Developer
1,1,1,1,1,1,8.04,3,Full Stack Developer
1,0,1,0,0,2,9.12,4,AI Engineer
0,0,1,1,0,3,8.83,2,Data Analyst
0,1,1,1,0,2,6.59,6,Backend Developer
1,0,1,0,1,1,7.06,2,Full Stack Developer
1,0,1,1,0,1,8.95,1,AI Engineer
1,0,0,1,0,0,8.22,3,Software Engineer
0,1,0,0,0,2,7.73,2,Backend Developer
0,1,1,0,1,2,7.84,5,Full Stack Developer
0,0,0,0,0,0,7.25,2,DevOps Engineer
0,1,1,1,0,3,6.01,4,Backend Developer
0,1,1,0,1,0,9.17,2,Full Stack Developer
0,1,1,0,0,3,6.55,6,Backend Developer
1,0,0,1,1,3,8.21,6,Full Stack Developer
0,1,1,0,1,0,6.32,4,Full Stack Developer
1,1,1,0,1,2,9.05,1,Full Stack Developer
1,0,0,1,1,2,8.75,2,Full Stack Developer
0,1,0,1,0,1,9.48,3,Backend Developer
0,1,1,0,0,0,7.82,5,Backend Developer
1,1,1,1,0,1,8.12,4,Backend Developer
0,0,0,1,1,0,6.51,5,Frontend Developer
1,1,1,1,0,2,6.81,1,Backend Developer
1,0,0,1,0,2,9.15,1,Data Scientist
1,0,1,1,1,2,8.13,4,Full Stack Developer
0,0,0,0,1,2,6.97,4,Frontend Developer
0,0,1,1,0,0,8.37,1,Data Analyst
0,1,1,1,0,3,6.52,2,Backend Developer
0,1,1,1,0,2,8.51,6,Backend Developer
0,0,1,1,0,0,7.74,6,Data Analyst
0,0,0,1,1,1,6.52,1,Frontend Developer
0,0,0,0,1,1,8.3,5,Frontend Developer
1,0,0,0,0,1,6.69,5,DevOps Engineer
0,0,0,1,1,3,8.23,2,Frontend Developer
1,1,0,1,0,2,6.49,5,Backend Developer
0,0,1,1,1,0,8.35,6,Frontend Developer
1,0,1,0,0,0,6.18,6,Machine Learning Engineer
0,0,1,1,1,2,7.55,6,Frontend Developer
1,1,0,0,1,1,7.7,4,Full Stack Developer
1,1,1,0,1,1,8.16,6,Full Stack Developer
0,0,1,0,1,3,9.06,5,Frontend Developer
0,0,1,0,0,3,6.09,5,Cyber Security Analyst
0,0,0,0,0,1,8.92,1,Software Engineer
0,0,0,1,1,3,7.93,5,Frontend Developer
1,0,0,1,0,0,7.41,3,Software Engineer
1,1,1,1,1,2,9.09,4,Full Stack Developer
1,0,0,0,1,2,7.25,5,Full Stack Developer
0,0,1,0,1,2,9.49,3,Frontend Developer
1,0,0,1,1,2,7.69,3,Full Stack Developer
0,0,1,1,0,0,8.31,2,Data Analyst
0,1,1,1,0,0,7.06,5,Backend Developer
0,1,0,1,1,3,7.43,2,Full Stack Developer
0,1,1,1,1,3,7.44,4,Full Stack Developer
0,0,0,0,0,0,8.05,1,DevOps Engineer
1,1,0,0,1,0,8.48,1,Full Stack Developer
1,0,1,1,0,0,6.95,5,Machine Learning Engineer
1,0,0,1,1,0,9.43,5,Full Stack Developer
1,0,0,1,0,0,6.65,1,Software Engineer
0,0,1,1,0,2,6.89,6,Data Analyst
1,0,0,0,0,3,9.13,2,Cyber Security Analyst
1,0,0,0,0,2,7.86,5,Cloud Engineer
0,1,1,0,1,0,9.31,4,Full Stack Developer
1,1,1,0,1,0,6.71,5,Full Stack Developer
0,1,0,1,0,3,7.27,3,Backend Developer
1,1,1,1,0,3,7.41,4,Backend Developer
0,0,0,0,1,3,8.92,6,Frontend Developer
0,1,0,1,0,2,6.27,4,Backend Developer
1,1,1,1,1,1,8.24,3,Full Stack Developer
1,1,1,1,1,2,7.85,4,Full Stack Developer
1,0,1,1,0,3,8.92,6,AI Engineer
0,0,1,0,1,2,9.46,1,Frontend Developer
1,1,1,1,0,2,8.67,3,Backend Developer
1,1,0,0,0,3,7.38,5,Backend Developer
1,1,1,0,0,2,7.05,2,Backend Developer
1,0,0,0,1,3,7.71,3,Full Stack Developer
1,1,1,0,1,2,6.81,3,Full Stack Developer
1,1,0,1,1,2,6.08,5,Full Stack Developer
1,0,0,0,0,0,6.75,3,Software Engineer
0,0,0,0,0,2,7.57,5,Cloud Engineer
0,1,1,0,0,2,6.58,4,Backend Developer
1,0,0,1,1,0,9.29,5,Full Stack Developer
0,0,1,1,1,1,8.06,5,Frontend Developer
1,0,0,0,1,1,8.49,1,Full Stack Developer
1,1,1,1,1,3,6.06,3,Full Stack Developer
0,1,1,0,1,0,7.11,6,Full Stack Developer
1,1,0,0,1,0,7.33,6,Full Stack Developer
0,1,0,1,1,0,6.6,1,Full Stack Developer
1,1,0,1,1,3,7.83,2,Full Stack Developer
0,1,0,0,0,3,6.55,6,Backend Developer
1,0,0,0,0,1,6.09,4,Frontend Developer
1,0,1,1,0,0,9.28,1,AI Engineer
0,1,0,1,0,3,8.86,3,Backend Developer
0,0,1,1,1,3,7.37,4,Frontend Developer
0,0,0,1,0,3,8.58,5,Data Analyst
1,1,1,1,1,2,8.16,5,Full Stack Developer
0,0,1,1,0,3,8.06,2,Data Analyst
1,0,0,1,1,1,9.09,2,Full Stack Developer
0,1,1,0,1,1,7.1,1,Full Stack Developer
0,0,0,1,1,3,7.92,6,Frontend Developer
0,1,1,1,0,1,8.18,4,Backend Developer
0,0,1,0,1,3,8.56,4,Frontend Developer
0,1,0,1,1,2,6.29,1,Full Stack Developer
1,0,1,1,1,2,6.1,3,Full Stack Developer
1,0,0,1,1,3,8.05,2,Full Stack Developer
1,0,0,1,0,2,8.9,4,Data Scientist
0,1,1,0,0,1,8.05,2,Backend Developer
1,0,0,0,0,3,8.88,2,Cyber Security Analyst
0,0,0,0,0,1,7.1,6,Data Scientist
0,0,0,0,0,2,7.79,2,Cloud Engineer
0,0,1,1,0,2,7.03,2,Data Analyst
0,0,0,1,1,0,7.95,4,Frontend Developer
0,1,1,0,1,3,6.38,5,Full Stack Developer
1,1,1,1,0,0,8.48,4,Backend Developer
1,1,0,1,0,1,7.81,5,Backend Developer
0,0,1,1,1,3,9.27,1,Frontend Developer
0,1,0,1,1,0,6.98,6,Full Stack Developer
0,0,1,1,1,3,8.81,4,Frontend Developer
0,0,0,0,0,3,6.61,1,Cyber Security Analyst
1,1,1,0,1,3,8.53,4,Full Stack Developer
1,0,1,0,1,0,8.89,1,Full Stack Developer
1,1,1,1,1,2,9.11,6,Full Stack Developer
0,1,1,1,0,3,6.14,6,Backend Developer
0,1,0,0,0,0,6.57,1,Backend Developer
0,0,0,1,1,0,9.0,5,Frontend Developer
0,1,1,1,0,0,9.18,3,Backend Developer
1,0,0,1,1,1,8.21,2,Full Stack Developer
1,0,1,1,0,1,6.0,5,Machine Learning Engineer
1,1,1,1,0,2,6.22,6,Backend Developer
0,0,0,1,0,2,7.42,5,Data Analyst
0,1,0,0,0,3,8.81,2,Backend Developer
0,0,0,0,1,2,8.98,6,Frontend Developer
1,1,1,1,0,2,7.63,4,Backend Developer
1,1,0,1,1,0,6.36,1,Full Stack Developer
0,0,0,0,1,2,7.52,5,Frontend Developer
0,0,1,0,1,3,9.25,1,Frontend Developer
1,1,0,1,1,2,6.96,5,Full Stack Developer
1,1,0,1,0,1,7.11,3,Backend Developer
0,1,1,0,1,0,8.78,2,Full Stack Developer
1,1,0,1,1,3,8.4,6,Full Stack Developer
0,1,1,0,0,3,9.3,4,Backend Developer
1,1,1,1,1,3,9.4,3,Full Stack Developer
1,0,0,1,1,0,8.61,1,Full Stack Developer
1,1,1,1,1,2,8.64,6,Full Stack Developer
1,0,1,1,1,2,7.43,5,Full Stack Developer
1,0,0,0,0,1,8.93,1,Backend Developer
0,1,1,0,0,3,9.47,2,Backend Developer
0,1,0,0,1,2,7.44,5,Full Stack Developer
1,1,1,0,1,0,6.95,4,Full Stack Developer
0,1,1,1,1,1,9.16,1,Full Stack Developer
1,0,1,1,0,3,8.52,3,AI Engineer
1,1,0,0,1,0,8.41,6,Full Stack Developer
1,0,1,1,1,3,8.94,2,Full Stack Developer
0,0,0,1,1,1,6.2,2,Frontend Developer
0,0,0,0,1,2,8.85,4,Frontend Developer
0,1,1,1,0,2,6.94,1,Backend Developer
1,1,1,0,0,3,6.23,1,Backend Developer
1,1,0,1,0,3,6.7,1,Backend Developer
1,0,0,0,0,0,7.72,5,Software Engineer
1,1,1,1,1,1,7.94,4,Full Stack Developer
1,1,0,1,0,3,9.21,4,Backend Developer
0,0,1,1,1,1,6.76,6,Frontend Developer
0,1,1,0,0,2,9.5,1,Backend Developer
1,1,1,0,1,1,7.06,4,Full Stack Developer
1,0,1,0,0,1,9.02,2,AI Engineer
0,0,1,1,0,3,7.11,5,Data Analyst
0,0,1,1,1,3,7.89,2,Frontend Developer
1,0,0,1,0,0,8.35,4,Software Engineer
1,1,1,0,0,3,6.33,3,Backend Developer
0,0,0,1,0,0,7.72,4,Data Analyst
1,0,0,0,1,1,6.56,2,Full Stack Developer
0,1,1,0,1,1,7.34,6,Full Stack Developer
1,0,0,0,1,3,8.63,6,Full Stack Developer
1,1,0,1,1,1,6.38,5,Full Stack Developer
0,1,0,1,0,0,7.98,2,Backend Developer
1,1,1,0,1,3,7.06,2,Full Stack Developer
1,0,0,1,0,0,9.04,5,Software Engineer
0,0,1,0,1,3,7.05,5,Frontend Developer
0,0,1,0,0,0,7.27,4,Frontend Developer
1,0,1,1,1,3,9.04,3,Full Stack Developer
1,0,0,0,1,3,9.48,3,Full Stack Developer
1,0,0,0,1,0,6.06,2,Full Stack Developer
0,1,0,1,1,3,8.57,4,Full Stack Developer
1,1,0,1,1,1,9.34,5,Full Stack Developer
0,1,0,1,1,0,8.63,1,Full Stack Developer
0,1,0,1,1,2,6.5,2,Full Stack Developer
1,0,1,0,0,1,6.21,3,Machine Learning Engineer
1,0,1,1,1,3,7.13,3,Full Stack Developer
1,1,1,0,0,3,6.07,3,Backend Developer
1,0,1,1,1,1,6.12,6,Full Stack Developer
0,0,1,1,1,2,6.43,1,Frontend Developer
1,0,1,0,0,3,7.49,6,Machine Learning Engineer
0,1,0,0,0,2,6.59,4,Backend Developer
1,0,1,0,0,2,9.02,5,AI Engineer
0,1,1,1,1,3,7.14,5,Full Stack Developer
1,0,0,1,1,0,8.4,4,Full Stack Developer
0,1,1,0,1,2,6.08,5,Full Stack Developer
0,0,0,1,1,0,9.43,2,Frontend Developer
1,0,0,1,0,0,9.22,6,Software Engineer
0,0,1,0,0,1,7.25,4,Software Engineer
1,0,1,0,1,2,9.44,5,Full Stack Developer
0,1,0,0,1,3,9.18,6,Full Stack Developer
1,1,0,1,0,0,9.45,5,Backend Developer
1,1,0,1,0,3,6.51,1,Backend Developer
0,0,0,0,1,1,7.02,4,Frontend Developer
0,1,0,1,1,3,7.46,1,Full Stack Developer
1,1,0,1,1,0,8.58,3,Full Stack Developer
0,0,1,1,1,3,8.07,4,Frontend Developer
0,1,1,0,1,3,6.77,2,Full Stack Developer
1,0,1,1,1,2,7.62,6,Full Stack Developer
0,0,1,0,1,2,7.82,6,Frontend Developer
0,0,1,1,1,3,8.88,3,Frontend Developer
0,0,0,1,0,3,6.68,5,Data Analyst
0,1,1,0,0,2,9.43,2,Backend Developer
1,0,0,1,1,2,6.33,3,Full Stack Developer
1,0,0,1,0,1,8.43,1,Machine Learning Engineer
1,0,0,1,1,1,7.96,4,Full Stack Developer
1,0,1,0,0,3,6.18,5,Machine Learning Engineer
0,1,0,1,0,1,7.59,1,Backend Developer
1,0,0,1,0,3,8.3,2,Cyber Security Analyst
1,1,1,0,1,0,7.22,3,Full Stack Developer
1,1,1,0,1,3,9.28,5,Full Stack Developer
1,1,1,1,1,0,7.86,5,Full Stack Developer
0,1,1,1,0,3,8.86,3,Backend Developer
1,1,1,1,1,2,6.52,6,Full Stack Developer
0,1,0,0,0,0,8.63,6,Backend Developer
0,1,0,0,0,0,7.06,5,Backend Developer
0,0,1,1,1,2,7.58,2,Frontend Developer
1,0,0,1,0,2,7.63,6,Data Scientist
0,0,1,0,0,3,7.01,2,Cyber Security Analyst
0,1,0,1,0,2,7.53,3,Backend Developer
1,1,1,0,1,2,7.59,3,Full Stack Developer
0,1,0,1,0,3,8.28,3,Backend Developer
1,1,0,0,1,0,7.49,4,Full Stack Developer
1,1,1,0,0,1,7.07,6,Backend Developer
1,0,0,0,1,3,7.38,6,Full Stack Developer
0,1,1,1,0,0,8.75,6,Backend Developer
1,1,0,1,1,1,6.48,2,Full Stack Developer
1,1,1,1,0,1,9.22,3,Backend Developer
0,1,1,1,1,0,7.21,1,Full Stack Developer
0,1,1,1,1,0,8.36,3,Full Stack Developer
1,1,0,0,1,0,8.62,5,Full Stack Developer
1,0,0,1,0,3,8.49,3,Cyber Security Analyst
1,0,0,0,1,2,8.35,1,Full Stack Developer
0,0,1,1,0,1,6.71,1,Data Analyst
1,1,1,0,0,0,6.37,5,Backend Developer
0,0,1,1,1,0,6.26,3,Frontend Developer
1,1,0,1,1,0,8.27,6,Full Stack Developer
1,1,0,0,0,3,6.76,6,Backend Developer
0,0,1,0,0,3,8.86,6,Cyber Security Analyst
1,1,0,1,1,3,8.08,1,Full Stack Developer
1,1,1,1,0,1,6.78,5,Backend Developer
1,1,0,1,0,0,6.94,3,Backend Developer
1,1,0,0,1,0,7.38,2,Full Stack Developer
1,0,1,0,1,2,9.18,4,Full Stack Developer
0,1,0,0,1,0,8.7,4,Full Stack Developer
0,1,1,1,1,0,9.1,1,Full Stack Developer
1,1,1,1,1,1,7.52,1,Full Stack Developer
1,0,1,1,0,2,6.79,1,Machine Learning Engineer
0,0,1,1,1,1,6.62,4,Frontend Developer
1,0,1,1,1,2,8.51,3,Full Stack Developer
0,0,1,1,0,0,6.81,4,Data Analyst
1,0,0,1,0,2,6.7,5,Data Scientist
1,0,1,1,0,2,7.19,2,Machine Learning Engineer
0,0,0,1,1,2,8.88,4,Frontend Developer
0,0,0,0,1,3,9.32,2,Frontend Developer
0,1,0,1,1,0,8.92,4,Full Stack Developer
0,1,1,0,1,1,9.05,1,Full Stack Developer
1,1,1,1,1,0,6.78,1,Full Stack Developer
0,1,0,0,0,1,7.01,5,Backend Developer
0,0,0,1,0,3,7.67,3,Data Analyst
1,0,1,1,0,1,6.5,5,Machine Learning Engineer
1,1,0,0,1,1,6.8,4,Full Stack Developer
0,0,0,0,1,3,7.15,1,Frontend Developer
1,0,0,1,0,1,7.39,4,AI Engineer
0,1,0,0,0,3,6.65,1,Backend Developer
0,0,1,0,0,1,8.5,2,UI/UX Designer
1,1,1,0,0,0,9.03,5,Backend Developer
0,0,0,1,1,2,9.22,1,Frontend Developer
1,0,1,0,1,3,9.23,6,Full Stack Developer
0,0,1,1,0,2,6.54,5,Data Analyst
0,0,0,1,1,0,6.44,4,Frontend Developer
0,0,1,1,1,1,9.1,4,Frontend Developer
1,0,1,1,1,1,7.6,2,Full Stack Developer
0,0,0,0,1,2,7.88,3,Frontend Developer
0,0,0,1,0,1,8.77,6,Data Analyst
1,1,1,0,0,0,9.24,6,Backend Developer
1,0,1,1,1,0,8.63,6,Full Stack Developer
1,1,1,1,1,0,6.57,3,Full Stack Developer
0,0,0,1,1,2,7.06,2,Frontend Developer
0,0,1,1,0,2,7.88,2,Data Analyst
0,0,0,1,0,1,9.36,6,Data Analyst
1,1,1,0,1,1,9.01,1,Full Stack Developer
1,0,0,0,1,1,9.18,6,Full Stack Developer
0,1,1,1,1,3,7.13,1,Full Stack Developer
1,1,0,1,1,0,9.11,2,Full Stack Developer
0,1,0,0,1,0,8.74,1,Full Stack Developer
1,0,1,0,0,3,6.38,4,Machine Learning Engineer
1,1,1,0,0,3,8.06,3,Backend Developer
1,1,0,0,0,2,6.73,4,Backend Developer
0,1,1,1,0,3,9.31,2,Backend Developer
1,0,0,0,0,0,8.27,4,Software Engineer
0,1,1,1,0,2,7.6,6,Backend Developer
0,0,0,1,1,0,9.03,2,Frontend Developer
0,0,0,1,0,0,6.98,1,Data Analyst
1,0,0,0,1,3,6.72,1,Full Stack Developer
1,1,0,1,1,3,9.41,5,Full Stack Developer
0,1,0,0,1,3,8.76,2,Full Stack Developer
1,0,0,0,0,1,7.38,2,Cyber Security Analyst
0,1,1,0,0,3,6.18,6,Backend Developer
1,1,0,1,1,0,6.41,6,Full Stack Developer
1,0,1,1,0,1,6.79,1,Machine Learning Engineer
0,1,1,1,0,2,8.07,3,Backend Developer
1,0,1,1,0,3,6.67,4,Machine Learning Engineer
0,0,0,0,1,1,8.9,4,Frontend Developer
0,0,0,1,1,1,8.68,5,Frontend Developer
1,0,1,0,0,1,8.35,3,AI Engineer
1,0,0,0,0,0,6.36,3,Software Engineer
1,0,0,0,1,2,9.36,5,Full Stack Developer
0,0,0,1,1,0,7.7,6,Frontend Developer
1,0,0,1,1,1,7.46,3,Full Stack Developer
0,0,1,1,0,0,8.26,2,Data Analyst
1,0,0,1,1,2,9.13,6,Full Stack Developer
0,0,0,0,0,2,8.31,2,Cloud Engineer
1,1,0,0,1,1,6.02,6,Full Stack Developer
0,0,1,1,0,3,7.9,6,Data Analyst
1,1,0,1,1,2,9.14,6,Full Stack Developer
0,1,0,0,1,3,7.01,3,Full Stack Developer
1,0,0,1,0,2,6.12,1,Data Scientist
1,0,1,0,0,0,9.13,4,AI Engineer
1,1,0,0,1,2,8.4,1,Full Stack Developer
1,1,0,0,1,3,6.09,3,Full Stack Developer
0,0,0,0,0,3,8.5,5,Cyber Security Analyst
1,0,1,0,0,0,7.26,3,Machine Learning Engineer
1,1,1,1,1,2,8.33,1,Full Stack Developer
1,0,1,1,0,1,7.58,6,Machine Learning Engineer
0,1,0,1,0,1,8.33,2,Backend Developer
1,0,1,0,1,1,6.25,6,Full Stack Developer
1,1,0,1,1,2,9.22,5,Full Stack Developer
0,0,1,0,0,1,7.49,6,DevOps Engineer
0,0,1,1,0,1,8.61,4,Data Analyst
0,1,0,0,0,2,6.08,3,Backend Developer
0,1,1,0,0,1,6.39,3,Backend Developer
1,0,1,0,0,1,8.29,4,AI Engineer
1,1,0,1,1,2,7.2,5,Full Stack Developer
0,1,0,0,0,3,9.5,1,Backend Developer
0,1,1,0,1,2,6.27,1,Full Stack Developer
0,0,0,1,1,1,6.97,2,Frontend Developer
1,0,0,1,0,0,6.88,6,Software Engineer
0,1,0,1,0,0,8.64,1,Backend Developer
1,0,1,0,0,2,7.88,6,Machine Learning Engineer
0,1,1,0,1,2,6.69,3,Full Stack Developer
0,0,0,1,0,3,8.45,6,Data Analyst
0,1,1,1,0,1,8.04,5,Backend Developer
0,0,1,0,1,1,6.28,3,Frontend Developer
0,0,0,1,1,1,6.73,2,Frontend Developer
0,1,1,1,0,0,6.5,5,Backend Developer
1,1,1,0,0,3,7.62,6,Backend Developer
1,1,1,0,0,3,8.56,3,Backend Developer
1,1,1,0,0,0,9.27,2,Backend Developer
1,0,0,0,1,3,7.95,5,Full Stack Developer
1,0,1,1,1,1,6.69,6,Full Stack Developer
0,1,0,0,0,2,9.19,5,Backend Developer
1,0,1,1,0,1,9.02,5,AI Engineer
1,1,1,0,1,3,6.83,4,Full Stack Developer
0,1,1,0,1,2,6.52,1,Full Stack Developer
0,1,1,0,1,1,6.64,2,Full Stack Developer
0,1,0,0,0,2,7.29,4,Backend Developer
1,0,0,0,1,1,7.53,2,Full Stack Developer
1,1,1,1,1,2,7.79,1,Full Stack Developer
1,0,0,0,1,1,7.26,1,Full Stack Developer
1,0,1,1,1,1,6.32,6,Full Stack Developer
1,0,0,1,1,1,8.99,2,Full Stack Developer
1,1,0,1,1,1,7.14,4,Full Stack Developer
1,1,1,1,0,1,8.09,6,Backend Developer
0,1,0,1,1,3,6.18,1,Full Stack Developer
0,1,0,1,1,3,7.49,4,Full Stack Developer
0,1,1,0,0,0,8.13,4,Backend Developer
0,0,1,1,1,0,6.93,6,Frontend Developer
0,1,0,1,1,0,7.14,3,Full Stack Developer
1,0,1,1,0,3,6.45,4,Machine Learning Engineer
1,1,0,0,0,1,8.4,6,Backend Developer
0,1,1,1,1,0,8.41,4,Full Stack Developer
1,1,0,1,0,1,6.98,3,Backend Developer
0,0,1,1,0,3,8.45,5,Data Analyst
1,0,1,1,1,3,9.0,3,Full Stack Developer
0,0,1,0,0,3,9.19,4,Cyber Security Analyst
0,0,1,1,1,3,8.69,1,Frontend Developer
0,0,1,0,1,0,6.65,6,Frontend Developer
0,0,1,0,0,1,8.95,6,Data Scientist
1,1,1,1,1,2,9.2,4,Full Stack Developer
1,1,1,1,1,0,6.1,5,Full Stack Developer
0,0,0,0,1,3,8.79,4,Frontend Developer
0,0,1,1,1,1,7.7,2,Frontend Developer
1,1,1,0,1,2,6.28,4,Full Stack Developer
0,0,1,1,1,1,8.41,3,Frontend Developer
0,0,0,1,0,3,8.9,1,Data Analyst
0,1,1,1,1,3,8.66,2,Full Stack Developer
0,1,1,0,1,0,9.11,4,Full Stack Developer
1,0,0,1,0,1,7.87,4,Mobile App Developer
1,0,0,1,1,3,8.46,3,Full Stack Developer
0,1,1,0,0,0,8.01,6,Backend Developer
1,0,0,0,1,0,8.63,6,Full Stack Developer
0,1,0,1,0,2,6.6,4,Backend Developer
0,0,0,0,1,1,7.12,2,Frontend Developer
0,1,0,0,0,2,6.72,3,Backend Developer
0,0,1,1,1,2,7.14,5,Frontend Developer
1,0,1,1,0,0,8.68,1,AI Engineer
0,1,0,0,0,2,6.53,3,Backend Developer
0,0,0,0,1,1,7.05,3,Frontend Developer
0,1,0,0,0,1,7.49,5,Backend Developer
1,1,0,0,1,3,7.67,5,Full Stack Developer
0,0,0,1,0,3,7.07,3,Data Analyst
0,1,0,1,1,2,9.03,4,Full Stack Developer
1,0,1,1,0,3,6.21,2,Machine Learning Engineer
0,1,0,0,1,3,7.3,2,Full Stack Developer
1,1,1,1,1,2,7.31,4,Full Stack Developer
1,0,0,1,0,3,6.57,4,Cyber Security Analyst
0,0,0,1,1,0,8.0,4,Frontend Developer
1,0,1,0,0,0,7.73,6,Machine Learning Engineer
0,1,0,0,1,0,8.98,4,Full Stack Developer
0,0,1,0,0,3,8.23,6,Cyber Security Analyst
1,1,1,0,1,0,7.99,6,Full Stack Developer
1,1,0,1,0,2,7.73,6,Backend Developer
0,0,0,0,1,3,8.24,4,Frontend Developer
0,1,0,0,1,2,8.86,5,Full Stack Developer
1,0,0,1,1,0,6.13,2,Full Stack Developer
0,0,1,0,1,2,7.42,4,Frontend Developer
0,1,1,0,0,3,8.75,3,Backend Developer
1,0,0,1,1,2,7.75,5,Full Stack Developer
0,1,1,0,0,1,6.75,6,Backend Developer
0,1,0,0,1,3,8.09,2,Full Stack Developer
1,1,0,0,0,3,9.34,1,Backend Developer
1,1,0,0,0,1,8.18,3,Backend Developer
1,1,0,0,0,2,8.95,3,Backend Developer
0,1,0,0,1,3,9.49,2,Full Stack Developer
1,1,0,0,1,2,7.19,3,Full Stack Developer
1,1,1,1,1,1,6.54,4,Full Stack Developer
1,0,0,0,0,2,6.55,5,Cloud Engineer
0,1,1,1,0,0,9.07,3,Backend Developer
1,0,0,1,1,1,8.68,2,Full Stack Developer
0,1,1,0,1,2,6.45,4,Full Stack Developer
0,1,0,1,1,0,7.94,6,Full Stack Developer
0,0,1,0,0,1,9.02,3,Frontend Developer
0,0,0,0,1,2,7.95,2,Frontend Developer
0,0,0,1,0,2,6.29,3,Data Analyst
1,0,0,1,0,1,9.09,4,Web Developer
1,0,0,1,1,0,7.07,6,Full Stack Developer
0,1,0,1,1,1,6.76,1,Full Stack Developer
0,1,1,0,1,0,6.32,2,Full Stack Developer
0,0,0,1,1,2,7.34,1,Frontend Developer
0,1,1,1,1,3,6.19,3,Full Stack Developer
1,1,0,1,1,3,9.39,2,Full Stack Developer
1,1,0,1,0,1,7.81,6,Backend Developer
0,1,1,1,1,2,7.75,5,Full Stack Developer
1,0,1,1,1,2,9.07,4,Full Stack Developer
1,1,0,1,1,2,9.39,4,Full Stack Developer
1,1,0,0,1,3,6.43,5,Full Stack Developer
1,1,1,0,1,0,8.88,6,Full Stack Developer
1,0,1,1,0,3,9.19,6,AI Engineer
1,1,0,0,0,3,9.05,3,Backend Developer
1,1,1,1,1,2,6.52,4,Full Stack Developer
0,0,1,0,0,0,6.57,5,UI/UX Designer
1,1,0,1,1,1,8.79,2,Full Stack Developer
0,0,0,0,0,3,6.21,1,Cyber Security Analyst
1,1,0,1,1,3,7.67,6,Full Stack Developer
0,0,1,1,0,3,9.28,1,Data Analyst
0,0,1,0,0,3,7.28,2,Cyber Security Analyst
1,0,1,0,1,1,8.35,6,Full Stack Developer
0,1,1,0,1,2,6.68,2,Full Stack Developer
0,0,1,0,1,2,7.21,2,Frontend Developer
0,0,1,1,0,2,7.98,2,Data Analyst
1,0,0,1,0,1,7.66,4,Software Engineer
0,1,1,1,0,3,6.54,4,Backend Developer
0,0,0,0,0,1,8.28,4,Data Scientist
1,0,1,0,1,3,6.58,5,Full Stack Developer
0,1,1,0,1,1,6.92,4,Full Stack Developer
0,0,1,0,1,1,8.05,3,Frontend Developer
0,0,1,1,1,1,7.41,1,Frontend Developer
0,1,1,1,1,3,6.41,5,Full Stack Developer
0,0,1,1,1,0,9.16,3,Frontend Developer
1,1,0,1,1,2,8.31,2,Full Stack Developer
0,0,1,1,1,3,7.67,6,Frontend Developer
1,1,1,1,0,3,6.79,6,Backend Developer
1,1,1,1,0,0,7.21,1,Backend Developer
1,0,0,1,0,1,8.47,5,Frontend Developer
1,1,0,1,1,1,6.22,5,Full Stack Developer
1,1,1,1,1,1,8.48,3,Full Stack Developer
1,0,0,0,0,1,6.32,5,UI/UX Designer
1,1,0,0,1,3,6.78,3,Full Stack Developer
0,0,0,0,1,0,8.42,1,Frontend Developer
1,0,1,0,0,2,7.2,5,Machine Learning Engineer
1,1,1,1,1,0,8.03,2,Full Stack Developer
0,0,1,1,1,3,9.37,5,Frontend Developer
1,1,0,0,0,1,9.33,6,Backend Developer
1,0,1,1,0,1,7.38,1,Machine Learning Engineer
1,0,0,0,1,3,8.73,5,Full Stack Developer
0,0,0,1,0,1,7.22,5,Data Analyst
0,1,1,1,1,2,8.81,6,Full Stack Developer
0,1,0,1,0,3,6.31,6,Backend Developer
1,1,0,1,1,2,9.09,1,Full Stack Developer
0,1,0,1,1,0,8.9,4,Full Stack Developer
1,0,0,1,1,3,8.62,4,Full Stack Developer
0,0,0,1,1,1,7.48,2,Frontend Developer
0,0,0,1,0,1,6.27,4,Data Analyst
1,1,0,1,1,1,9.3,4,Full Stack Developer
0,0,1,1,1,0,9.12,1,Frontend Developer
1,0,1,1,1,2,9.37,4,Full Stack Developer
0,1,1,1,1,3,8.49,6,Full Stack Developer
0,0,0,1,0,3,7.08,4,Data Analyst
0,0,1,0,1,2,8.28,3,Frontend Developer
0,0,0,1,0,2,8.34,3,Data Analyst
1,0,1,1,0,3,8.9,4,AI Engineer
1,0,0,0,0,1,6.43,5,Cloud Engineer
0,1,1,1,0,0,6.19,5,Backend Developer
